Job Code,Date Accessed,Full URL,Title,Agency,Pay scale & grade,Remote job,Telework eligible,Travel Required,Relocation expenses reimbursed,Appointment type,Work schedule,Hiring Process,Promotion Potential,Supervisory Status,Security Clearance,Drug Test,salary_min,salary_max,Qualifications,Keyword,Reduced_Qualifications
821886500,2024-12-08,https://www.usajobs.gov/job/821886500,RESEARCH DATA AND COMMUNICATION SPECIALIST,Department of the Navy,GS 9,No,Yes,<= 25%,No,Permanent,Full-time,Competitive,9,No,Confidential,No,74642,97034,"Qualifications
Your resume must demonstrate at least one year of specialized experience at or equivalent to the GS-07 grade level or pay band in the Federal service or equivalent experience in the private or public sector. Specialized experience must demonstrate the following: 1) Producing print and electronic publications in accordance with direction and fulfillment of user needs; 2) Monitoring website to ensure operability and compliance with regulations; and 3) Troubleshooting database issues to develop solution to problem.

Additional qualification information can be found from the following Office of Personnel Management web site: https://www.opm.gov/policy-data-oversight/classification-qualifications/general-schedule-qualification-standards/#url=List-by-Occupational-Series

Experience refers to paid and unpaid experience, including volunteer work done through National Service programs (e.g., professional, philanthropic, religious, spiritual, community, student, social). Volunteer work helps build critical competencies, knowledge, and skills and can provide valuable training and experience that translates directly to paid employment.","Data Analyst, Data Engineer, Data Scientist",
821887300,2024-12-08,https://www.usajobs.gov/job/821887300,Data Scientist,Department of Justice,GS 11 - 14,No,No,<= 25%,No,Permanent,Full-time,Excepted,14,No,Top Secret,Yes,62107,135987,"Qualifications
GS-11:Applicant must possess at least one (1) year of specialized experience (SE) equivalent to the GS-09 grade level. SE is defined as follows:
Utilizing existing and readily available data or systems for research purposes, exploration, or statistical analysis.
Using relevant statistical software (e.g., Python, Stata, and R) to analyze and interpret data through basic exploratory, mathematical, and statistical techniques, through use of relevant statistical software (e.g., Python, Stata, R).
Cleaning (i.e., removing defective data), manipulating (i.e., changing the data structure or contents), ""munging"" (i.e., making raw data useable) and sub-setting (i.e., shrinking a large database to benefit information storage) data for the purposes of analysis.
Assisting in research studies or analytical projects requiring use of the scientific method to address a relevant problem.
Utilizing ready-made data visualizations and tables to communicate key findings and methodologies and to assist the novice end-user in understanding the results.
GS-12:In addition to the above, applicant must possess at least one (1) year of specialized experience (SE) equivalent to the GS-11 grade level. SE is defined as follows:
Developing and utilizing existing data systems to acquire and prepare data for research purposes, exploration, or statistical analysis.
Identifying trends and patterns in data using mathematical, computational, statistical, and / or algorithmic techniques.
Conducting and coordinating research studies or analytical projects to address a relevant problem, using the scientific method.
Using known scientific procedures to determine the reliability, validity, and statistical confidence of studies and analyses.
Developing custom data visualizations and tables to communicate key findings and methodologies and to assist the novice end-user in understanding the results.
GS-13:In addition to the above, applicant must possess at least one (1) year of specialized experience (SE) equivalent to the GS-12 grade level. SE is defined as follows:
Using algorithmic and programmatic approaches to clean (i.e., remove defective data), manipulate (i.e., change the data structure or contents), ""munge"" (i.e., make raw data useable) and sub-set (i.e., shrinking a large database to benefit information storage) data for the purposes of analysis. Developing novel ways to analyze and identify trends and patterns in data using advanced mathematical, statistical, and / or algorithmic techniques.
Designing scientific procedures to determine the reliability, validity, and statistical confidence of studies and analyses.
Directing research studies or analytical projects to address a relevant problem, using the scientific method.
Developing tailored data visualizations to present key findings and methodologies to both technical and non-technical audiences.
GS-14:In addition to the above, applicant must possess at least one (1) year of specialized experience (SE) equivalent to the GS-13 grade level. SE is defined as follows:
Designing and implementing data collection strategies through experimental design.
Developing novel algorithmic and programmatic approaches to (i.e., remove defective data), manipulate (i.e., change the data structure or contents), ""munge"" (i.e., make raw data useable) and sub-set (i.e., shrinking a large database to benefit information storage) data for the purposes of analysis.
Directing multi-faceted, multi-disciplinary, and multi-team research studies or analytical projects requiring the use of the scientific method and advanced data science techniques to address a relevant problem, using the scientific method.
Serving as a technical and scientific consultant and as a subject matter expert to executive leadership and line-level managers as appropriate and requested.
Developing tailored data visualizations and tables to present key findings and methodologies to executive and managerial audiences.","Data Analyst, Data Engineer, Data Scientist",
821908500,2024-12-08,https://www.usajobs.gov/job/821908500,DATA MANAGEMENT CLERK,Department of Defense,GS 7,No,No,Not Required,No,Permanent,Full-time,Competitive,None,No,Secret,Yes,55924,72703,"Qualifications
For qualifications determinations, it is recommended that applicants include their months and hours worked per week for each employment listed on their resume. If a determination is not able to be made about the length of your creditable experience for qualification requirements, you will be removed from consideration.

Read more about what should I include in my federal resume?athttps://www.usajobs.gov/Help/faq/application/documents/resume/what-to-include/

You may qualify at the GS- 07 level, if you fulfill the following qualification requirement:

One year of specialized experience equivalent to the GS-06 grade level in the Federal service (experience may have been gained in the private sector) that demonstrates your ability to: collecting and analyzing data, track progress of system activities, process documents and perform qualitative and quantitively research.
.
Experience refers to paid and unpaid experience, including volunteer work done through National Service programs (e.g., Peace Corps, AmeriCorps) and other organizations (e.g., professional; philanthropic; religious; spiritual; community, student, social). Volunteer work helps build critical competencies, knowledge, and skills and can provide valuable training and experience that translates directly to paid employment. You will receive credit for all qualifying experience, including volunteer experience.

ACTIVE DUTY SERVICE MEMBERS:The VOW Act Chapter 21 of Title 5, United States Code (U.S.C.), Section 2108a, requires Federal agencies treat active duty service member as veterans, disabled veterans, and preference eligible, when they submit, at the time they apply for a Federal job, a ""certification"" of active service in lieu of a DD-214, assuming the service member is otherwise eligible. A ""certification"" letter should be on letterhead of the appropriate military branch of the service and contain (1) the military service dates including the expected discharge or release date; and (2) the character of service. The service member's military service dates are necessary in order to determine whether he or she meets the definition of ""veteran"" under 5 U.S.C. 2108(1). The ""certification"" must reflect the service member is expected to be discharged or released from active duty service in the armed forces under honorable conditions not later than 120 days after the date of submission. The ""certification"" must be signed by, or by direction of, the adjutant, personnel officer, or commander of your unit or higher headquarters and must indicate when your terminal leave will begin (if applicable), your rank, dates of active duty service, the type of discharge and character of service (i.e. honorable). Further, under paragraph (h) of the rule, agencies are required to verify a qualifying separation from military service prior to appointment, through the DD-214 or other appropriate documentation. Your preference and/or appointment eligibility will be verified prior to appointment. Active duty members that fail to provide a valid ""certification"" of service with their initial application will be found ""not eligible."" Military members may be appointed before the effective date of their military retirement/separation if member is on terminal leave.

Current or Former Political Appointees:Beginning January 1, 2010, agencies must seek prior approval from OPM before they can appoint a current or recent political appointee to a competitive or non-political excepted service position at any level under the provisions of title 5, United States Code. If you are currently or have been within the last 5 years, a political Schedule A, Schedule C, or Non-career SES employee in the executive branch, you MUST disclose that to the Human Resources Office. Submit a copy of your applicable SF-50, along with a statement that provides the following information regarding your most recent political appointment:
Position title;
Type of appointment (Schedule A, Schedule C, Non-career SES, or Presidential Appointee);
Agency; and,
Beginning and ending dates of appointment.

All qualifications, education, and time-in-grade requirements must be met by the closing date of this announcement and clearly documented in your resume.","Data Analyst, Data Engineer, Data Scientist",
821956400,2024-12-08,https://www.usajobs.gov/job/821956400,IT Specialist (DATAMGT),General Services Administration,GS 14,Yes,N/A (Remote Position),<= 25%,No,Permanent,Full-time,Competitive,14,No,Not Required,No,122198,191900,"Qualifications

For each job on your resume, provide:

the exact dates you held each job (from month/year to month/year)
number of hours per week you worked (if part time).

If you have volunteered your service through a National Service program (e.g., Peace Corps, Americorps), we encourage you to apply and include this experience on your resume.

For a brief video on creating a Federal resume, click here.

The GS-14 salary range starts at $122,198.00 per year.

If you are a new federal employee, your starting salary will likely be set at the Step 1 of the grade for which you are selected.

To qualify, you must have at least one year of specialized experience equivalent to the GS-13 level or higher in the Federal service.

Applicants applying for the GS-14 grade level must meet the following requirements: Have IT-related experience demonstrating EACH of the four competencies AND one year of specialized experience equivalent to the GS-13 level in the Federal service as described below:

IT SPECIALIST COMPETENCY REQUIREMENTS:

Attention to Detail - This skill is generally demonstrated by assignments where the applicant investigates and evaluates “state of the art” technology of the industry.
Customer Service - This skill is generally demonstrated by assignments where the applicant confers with users to evaluate the effectiveness of, or identify the need for, computer programs or management systems.
Oral Communication - This skill is generally demonstrated by assignments where the applicant persuades others to take a particular course of action or to accept findings, recommendations, changes, or alternative viewpoints.
Problem Solving - This skill is generally demonstrated by assignments where the applicant identifies and accommodates technology and resource constraints.

SPECIALIZED EXPERIENCE REQUIREMENTS: Specialized experience is experience supporting enterprise data governance initiatives and organization-wide data management, including establishing policies, procedures, and architectural elements using data for analysis, retention, and maintenance of budgetary, financial, and performance information necessary to facilitate Executive level decision-making.","Data Analyst, Data Engineer, Data Scientist",
821971200,2024-12-08,https://www.usajobs.gov/job/821971200,Senior Data Scientist,Office of the Director of National Intelligence,GS 13 - 14,No,No,<= 25%,No,Multiple Appointment Types,Full-time,Excepted,None,No,Sensitive Compartmented Information,No,117962,181216,"Qualifications
Mandatory requirements:

Demonstrated ability to apply analytic, quantitative, and qualitative techniques to analyze, evaluate, and recommend appropriate alternatives to complex issues.

Applied Mathematics (e.g., probability and statistics, formal modeling, computational social sciences); Computer Programming (e.g., programming languages, math/statistics packages, computer science, machine learning, scientific computing); and Visualization (e.g. GIS/geospatial analysis, telemetry analysis)

Extensive knowledge of the IC and its components, missions, and interrelationships.

Extensive experience developing data visualization tools to meet customer needs.

Extensive experience cleaning, normalizing, and otherwise enhancing the fidelity of data.

Demonstrated ability to translate complex, technical findings into an easily understood narrative (i.e. tell story with data).

Demonstrated ability to multitask and change focus quickly as demands change.

Bachelor's degree in quantitative or technical field of study (e.g. statistics, mathematics, computer science, physical science, economics, Geographic Information Systems)","Data Analyst, Data Engineer, Data Scientist",
821972700,2024-12-08,https://www.usajobs.gov/job/821972700,Senior Data Scientist,Office of the Director of National Intelligence,GS 14,No,No,<= 25%,Yes,Permanent,Full-time,Excepted,None,No,Sensitive Compartmented Information,Yes,139395,181216,"Qualifications
Mandatory requirements:

Demonstrated ability to apply analytic, quantitative, and qualitative techniques to analyze, evaluate, and recommend appropriate alternatives to complex issues.

Applied Mathematics (e.g., probability and statistics, formal modeling, computational social sciences); Computer Programming (e.g., programming languages, math/statistics packages, computer science, machine learning, scientific computing); and Visualization (e.g. GIS/geospatial analysis, telemetry analysis)

Extensive knowledge of the IC and its components, missions, and interrelationships.

Extensive experience developing data visualization tools to meet customer needs.

Extensive experience cleaning, normalizing, and otherwise enhancing the fidelity of data.

Demonstrated ability to translate complex, technical findings into an easily understood narrative (i.e. tell story with data).

Demonstrated ability to multitask and change focus quickly as demands change.

Bachelor's degree in quantitative or technical field of study (e.g. statistics, mathematics, computer science, physical science, economics, Geographic Information Systems)","Data Analyst, Data Engineer, Data Scientist",
821991600,2024-12-08,https://www.usajobs.gov/job/821991600,Data Scientist,Department of the Army,DE 4,No,Yes,<= 25%,Yes,Permanent,Full-time,Competitive,None,No,Secret,No,126342,164245,"Qualifications
Who May Apply: US Citizens

In order to qualify, you must meet the education and experience requirements described below. Experience refers to paid and unpaid experience, including volunteer work done through National Service programs (e.g., Peace Corps, AmeriCorps) and other organizations (e.g., professional; philanthropic; religious; spiritual; community; student; social). You will receive credit for all qualifying experience, including volunteer experience. Your resume must clearly describe your relevant experience; if qualifying based on education, your transcripts will be required as part of your application. Additional information about transcripts is in this document.

Basic Education Requirements DB-1560-04:

A. Degree: Mathematics, statistics, computer science, data science or field directly related to the position. The degree must be in a major field of study (at least at the baccalaureate level) that is appropriate for the position.

OR

B. Combination of education and experience: Courses equivalent to a major field of study (30 semester hours) as shown in paragraph A above, plus additional education or appropriate experience.

In addition to meeting the basic requirement above, to qualify for this position you must also meet the qualification requirements listed below:

Specialized Experience: One year of specialized experience which includes 1.) Supporting data engineering and analysis to develop traditional and machine learning models; 2) Applying innovative data science and mathematical approaches to the analysis of complex problems and opportunities; 3)
Identifying methods, processes, algorithms, tools, and/or systems to extract and interpret findings from varied structured and unstructured data sets related to data science lifecycle; 4) Developing feasible data architecture recommendations for new and emerging models, analysis tools, and projects.

Some federal jobs allow you to substitute your education for the required experience in order to qualify. For this job, you must meet the qualification requirement using experience alone--no substitution of education for experience is permitted.","Data Analyst, Data Engineer, Data Scientist",
822046200,2024-12-08,https://www.usajobs.gov/job/822046200,Data Scientist,Department of Veterans Affairs,GS 14,No,Yes,Not Required,No,Permanent,Full-time,Competitive,None,No,Other,No,152105,191900,"Qualifications
To qualify for this position, applicants must meet all requirements by the closing date of this announcement, 12/16/2024.
Supports the knowledge management needs of multiple types of mental health data products including quarterly metrics, nighty updated clinical decision support tools, predictive models, and ad hoc data requests.
Ability to code efficiently in Python, SQL, JavaScript, R and/or similar languages and experience with other programming and scripting languages (e.g., Visual Basic).
Manages the life cycle of mental health data by providing data systems design, data management movement and storage, data integration and interoperability across multiple electronic health record systems, and data curation and standardization.
Acts as an expert advisor and consultant on knowledge management of mental health data for diverse audiences.
Develops project plans, coordinates overall team efforts, and maintains appropriate lines of communication to ensure projects are completed successfully


Time-In-Grade Requirement: Applicants who are current Federal employees and have held a GS grade any time in the past 52 weeks must also meet time-in-grade requirements by the closing date of this announcement. For a GS-14 position you must have served 52 weeks at the GS-13. The grade may have been in any occupation, but must have been held in the Federal service. An SF-50 that shows your time-in-grade eligibility must be submitted with your application materials. If the most recent SF-50 has an effective date within the past year, it may not clearly demonstrate you possess one-year time-in-grade, as required by the announcement. In this instance, you must provide an additional SF-50 that clearly demonstrates one-year time-in-grade.Note:Time-In-Grade requirements also apply to former Federal employees applying for reinstatement as well as current employees applying for Veterans Employment Opportunities Act of 1998 (VEOA) appointment.


You may qualify based on your experience and/or education as described below:
Specialized Experience: You must have one year of specialized experience equivalent to at least the next lower grade GS-13 in the normal line of progression for the occupation in the organization. Examples of specialized experience would typically include, but are not limited to: Mastery of advanced principles, methods and techniques of data science, analytic, and statistical methods to accomplish program goals; Applying advanced management and leadership concepts, methods, standards, and practices sufficient to develop and interpret policies, procedures, and strategies governing the planning and delivery of services throughout the organization; Assess and improve program effectiveness, complex management processes, and systems; Ability to formulate and implement strategic goals, performance measures and guidelines for implementing Departmental or Governmentwide policy initiatives; Knowledge of the management and organizational structure of hospitals and health care institutions, with a specific knowledge of the structure and function of the Department of Veterans Affairs(VA) and the Veterans Health Administration (VHA); Plan, schedule, and carry out major projects concerned with the analysis and evaluation of programs, requirements, or organizational opportunities. OR,
Combination: Applicants may also combine education and experience to qualify at this level. You must have an combination of specialized experience and education beyond successfully completed a degree in Mathematics, statistics, computer science, data science or field directly related to the position. The degree must be in a major field of study (at least at the baccalaureate level) that is appropriate for the position.
You will be rated on the following Competencies for this position:

Creative Thinking
Knowledge Management
Planning and Evaluating
Technical Competence


Experience refers to paid and unpaid experience, including volunteer work done through National Service programs (e.g., Peace Corps, AmeriCorps) and other organizations (e.g., professional; philanthropic; religions; spiritual; community; student; social). Volunteer work helps build critical competencies, knowledge, and skills and can provide valuable training and experience that translates directly to paid employment. You will receive credit for all qualifying experience, including volunteer experience.

Note:A full year of work is considered to be 35-40 hours of work per week. Part-time experience will be credited on the basis of time actually spent in appropriate activities. Applicants wishing to receive credit for such experience must indicate clearly the nature of their duties and responsibilities in each position and the number of hours a week spent in such employment.

Physical Requirements:The work is primarily sedentary and requires only occasional travel.

Work Environment:Almost all of the work is performed in offices at the VA Palo Alto Health Care System or in a typical virtual office setting. Occasionally, work may be conducted at other locations if the incumbent is on travel.

For more information on these qualification standards, please visit the United States Office of Personnel Management's website athttps://www.opm.gov/policy-data-oversight/classification-qualifications/general-schedule-qualification-standards/.","Data Analyst, Data Engineer, Data Scientist",
822075400,2024-12-08,https://www.usajobs.gov/job/822075400,Information Technology Specialist (DATAMGT),National Archives and Records Administration,GS 14,No,Yes,<= 25%,No,Permanent,Full-time,Competitive,14,No,Top Secret,Yes,139395,181216,"Qualifications

You must meet the following requirements within 30 days of the closing date of this announcement.

Specialized experience for the GS-14 is defined as one year of experience at the GS-13 level, or equivalent that is directly related to the position and which has equipped the candidate with the particular knowledge, skills, and abilities to successfully perform the duties of the position. Specialized experience for this position includes:

Experience developing or implementing data analytics projects or programs to enable data-driven decisions.; AND
Experienced in running transformations of structured and unstructured data to prepare data to use for creating datasets and dashboards.; AND
Experience implementing enterprise data strategies to ensure compliance with laws and applicable policies.; AND
Experience leading or supporting strategic business opportunities that advocate for a data-driven culture.



In addition to specialized experience, individuals must have IT-related experience demonstrating each of the four competencies listed below.

1. Attention to Detail - Is thorough when performing work and conscientious about attending to detail.
2. Customer Service - Works with clients and customers (that is, any individuals who use or receive the services or products that your work unit produces, including the general public, individuals who work in the agency, other agencies, or organizations outside the Government) to assess their needs, provide information or assistance, resolve their problems, or satisfy their expectations; knows about available products and services; is committed to providing quality products and services.
3. Oral Communication - Expresses information (for example, ideas or facts) to individuals or groups effectively, taking into account the audience and nature of the information (for example, technical, sensitive, controversial); makes clear and convincing oral presentations; listens to others, attends to nonverbal cues, and responds appropriately.
4. Problem Solving - Identifies problems; determines accuracy and relevance of information; uses sound judgment to generate and evaluate alternatives, and to make recommendations.

In addition to the above requirements, you must meet the following time-in-grade requirement, if applicable (as defined in 5 CFR 300, Subpart F):
For the GS-14, you must have been at the GS-13level for 52 weeks.","Data Analyst, Data Engineer, Data Scientist",
822128800,2024-12-08,https://www.usajobs.gov/job/822128800,Identity and Data Management Specialist,Department of the Army,NH 3,No,Yes,Not Required,No,Permanent,Full-time,Competitive,None,No,Sensitive Compartmented Information,Yes,89128,137784,"Qualifications
Who May Apply: US Citizens

In order to qualify, you must meet the experience requirements described below. Experience refers to paid and unpaid experience, including volunteer work done through National Service programs (e.g., Peace Corps, AmeriCorps) and other organizations (e.g., professional; philanthropic; religious; spiritual; community; student; social). You will receive credit for all qualifying experience, including volunteer experience. Your resume must clearly describe your relevant experience; if qualifying based on education, your transcripts will be required as part of your application. Additional information about transcripts is in this document.

Specialized Experience: One year of specialized experience equivalent to the next lower broadband NH-02 or equivalent grade (GS-11) in the Federal service which includes 1) leading an Identity and Data Management Program capable of supporting deployment and redeployment of anywhere in the world on short notice; 2) providing Identity and Data Management services; AND 3) managing an Identity and Data Management Program, which includes operations management, records management, multiple organization coordination, and other management information services. This definition of specialized experience is typical of work performed at the next lower grade/level position in the federal service (NH-02 or GS-11).","Data Analyst, Data Engineer, Data Scientist",
822223800,2024-12-08,https://www.usajobs.gov/job/822223800,IT SPECIALIST (DATAMGT/SYSADMIN),Department of the Navy,GS 9,No,Yes,<= 25%,No,Permanent,Full-time,Competitive,None,No,Secret,No,66732,86750,"Qualifications
Your resume must also demonstrate at least one year of specialized experience at or equivalent to the GS-07 grade level or pay band in the Federal service or equivalent experience in the private or public sector. Specialized experience must demonstrate the following: Knowledge of various systems to be able to manage and analyze the methods, procedures, requirements, and operations of software applications.

Additional qualification information can be found from the following Office of Personnel Management website: https://www.opm.gov/policy-data-oversight/classification-qualifications/general-schedule-qualification-standards/2200/information-technology-it-management-series-2210-alternative-a/

Experience refers to paid and unpaid experience, including volunteer work done through National Service programs (e.g., professional, philanthropic, religious, spiritual, community, student, social). Volunteer work helps build critical competencies, knowledge, and skills and can provide valuable training and experience that translates directly to paid employment.","Data Analyst, Data Engineer, Data Scientist",
822258000,2024-12-08,https://www.usajobs.gov/job/822258000,Management & Program Analyst (Data Analyst),Department of Transportation,GS 12 - 13,No,Yes,<= 25%,No,Permanent,Full-time,Competitive,14,No,Secret,Yes,86962,156323,"Qualifications

Federal experience is not required. The experience may have been gained in the public sector, private sector, or Volunteer Service. One year of experience refers to full-time work; part-time work is considered on a prorated basis. To ensure full credit for your work experience, please indicate dates of employment by month/year, and indicate the number of hours worked per week, on your resume.

Specialized Experience:

GS-12: To qualify at the GS-12 grade level, you must have at least one year of specialized experience at the GS-11 grade level in the Federal service. Examples of Specialized experience for this position includes: Experience entering, modifying, and retrieving information from large-scale accounting and/or financial systems such as Oracle, providing technical expertise to the team in the areas of contract payments, vendor payments, federal payments, and grant payments; Experience conducting accounting and financial system analysis, applying financial management methods, practices, and principles in planning and implementing process improvements relative to large-scale accounting and financial systems; Experience conducting data analysis and retrieval using a variety of research techniques in support of ongoing investigations, audits, and financial analyses; conducts data retrieval and analysis to identify trends & resolve business problems.


GS-13: To qualify at the GS-13 grade level, you must have at least one year of specialized experience equivalent to the GS-12 grade level in the Federal service. Examples of Specialized experience for this position includes: Experience entering, modifying, and retrieving information from large-scale accounting and/or financial systems such as Oracle, providing technical expertise to the team in the areas of contract payments, vendor payments, federal payments, and grant payments; Experience conducting data retrieval on large volumes of data to analyze and solve a variety of business problems using analytic tools and techniques such as data visualization, modeling, systems, financial and comparative analysis; Experience performing financial analysis work requiring a comprehensive knowledge of the financial management structure, operations, and practices; analyzing issues and evidence in a case to determine data needed; and performing factual research on complex cases.","Data Analyst, Data Engineer, Data Scientist",
822263900,2024-12-08,https://www.usajobs.gov/job/822263900,COMMAND KNOWLEDGE & DATA MANAGEMENT OFFICER,Department of the Navy,GS 14,No,Yes,<= 25%,Yes,Permanent,Full-time,Competitive,None,No,Sensitive Compartmented Information,Yes,127397,165619,"Qualifications
Your resume must demonstrate at least one year of specialized experience at or equivalent to the GS-13 grade level or pay band in the Federal service or equivalent experience in the private or public sector. Specialized experience must demonstrate the following: mastery knowledge of special operations programs and experience in developing and establishing Command administrative and/or technical guidelines, while performing duties that include the following: 1) implementing Knowledge Management (KM), Information Management (IM), and Data Management (DM) governance and policies.; 2) synchronizing with higher level agencies and broader DoD Data organizations, and communities of interest to ensure data interoperability and capability parity; 3) advising on advanced data techniques; and 4) training and experience conducting Joint Interface Control Officer (JICO) or similar technical duties. Qualified and knowledgeable of Joint Interface Control Officer (JICO) concepts, principles, and practices of specific systems/equipment, required security and safety regulations, practices, and procedures.

Additional qualification information can be found from the following Office of Personnel Management web site: https://www.opm.gov/policy-data-oversight/classification-qualifications/general-schedule-qualification-standards/#url=List-by-Occupational-Series

Experience refers to paid and unpaid experience, including volunteer work done through National Service programs (e.g., professional, philanthropic, religious, spiritual, community, student, social). Volunteer work helps build critical competencies, knowledge, and skills and can provide valuable training and experience that translates directly to paid employment.","Data Analyst, Data Engineer, Data Scientist",
822303100,2024-12-08,https://www.usajobs.gov/job/822303100,Business Systems Analyst (Data Management),Department of Energy,GS 13,No,Yes,<= 25%,No,Permanent,Full-time,Competitive,None,No,Not Required,No,111234,144608,"Qualifications

BASIC REQUIREMENT:

SPECIALIZED EXPERIENCE REQUIREMENTS: A qualified candidate's online application and resume must demonstrate at least one year of specialized experience equivalent to the next lower grade level [enter grade] in the Federal service. Specialized experience for this position is defined as:

Representing an organization or workgroup in cross functional project coordination providing operational requirements, reporting and oversight on complex projects;
Performing analytical support for compliance standards (such as NERC mandatory reliability standards, Department of Energy (DOE) National Institute of Standard and Technology (NIST), or FISMA security requirements) for review and auditing of internal systems of record; and
Gathering and documenting reporting requirements and working with organizational counterparts to develop data exchange and reporting solutions using available technology such as database, library systems, log management tools (such as Splunk) and other record stores applicable.

""Experience"" refers to paid and unpaid experience. Examples of qualifying unpaid experience may include: volunteer work done through National Service programs (such as Peace Corps and AmeriCorps); as well as work for other community-based philanthropic and social organizations. Volunteer work helps build critical competencies, knowledge, and skills; and can provide valuable training and experience that translates directly to paid employment. You will receive credit for all qualifying experience, including volunteer experience.

Time-in-Grade: Current Federal employees must meet time-in-grade requirements by the closing date of this announcement to receive consideration.

CTAP/ICTAP candidates: To be considered ""well qualified"" you must meet all of the requirements as described in this section.

You must meet all qualifications and eligibility requirements by the closing date of this announcement.","Data Analyst, Data Engineer, Data Scientist",
822526600,2024-12-08,https://www.usajobs.gov/job/822526600,Information Technology Specialist (Data Management),Department of the Army,GS 13,No,Yes,Not Required,Yes,Permanent,Full-time,Competitive,None,No,Not Required,No,111234,144608,"Qualifications
Who May Apply: US Citizens

This is a Direct Hire Authority (DHA) solicitation utilizing the DHA for Certain Personnel of the DoD Workforce to recruit and appoint qualified candidates to positions in the competitive service.

In order to qualify, you must meet the experience requirements described below. Experience refers to paid and unpaid experience, including volunteer work done through National Service programs (e.g., Peace Corps, AmeriCorps) and other organizations (e.g., professional; philanthropic; religious; spiritual; community; student; social). You will receive credit for all qualifying experience, including volunteer experience. Your resume must clearly describe your relevant experience; if qualifying based on education, your transcripts will be required as part of your application. Additional information about transcripts is in this document.

Basic Requirement for Information Technology Specialist (Data Management):

Specialized and Other Experience: One year of specialized experience which includes 1) Testing and optimizing applications for maximum speed and scalability; 2) Diagnosing and resolving data management problems and issues; and 3) Participating in IT related projects to modernize IT systems and capabilities. This definition of specialized experience is typical of work performed at the next lower grade/level position in the federal service (GS-12).

The specialized experience must include, or be supplemented by, information technology related experience (paid or unpaid experience and/or completion of specific, intensive training, as appropriate) which demonstrates each of the four competencies, as defined:

(1) Attention to Detail - Is thorough when performing work and conscientious about attending to detail. Examples of IT-related experience demonstrating this competency include: completing thorough and accurate work independently, even in the most difficult or stressful situations; occasionally reviewing work completed by others.

(2) Customer Service - Works with clients and customers (that is, any individuals who use or receive the services or products that your work unit produces, including the general public, individuals who work in the agency, other agencies, or organizations outside the Government) to assess their needs, provide information or assistance, resolve their problems, or satisfy their expectations; knows about available products and services; is committed to providing quality products and services. Examples of IT-related experience demonstrating this competency include: resolving routine and non-routine problems, questions, or complaints; developing and maintaining strong, mutually supportive working relationships with customers; conducting evaluation of support to determine quality of services and customer satisfaction, and recommending procedural changes based on customer need or changes in policy and/or regulation.

(3) Oral Communication - Expresses information (for example, ideas or facts) to individuals or groups effectively, taking into account the audience and nature of the information (for example, technical, sensitive, controversial); makes clear and convincing oral presentations; listens to others, attends to nonverbal cues, and responds appropriately. Examples of IT-related experience demonstrating this competency include: convincingly conveying complex information to customers; presenting thoughts that are well-organized and demonstrating confidence in the facts and ideas; adjusting style when working with individuals with different levels of understanding; using various methods to explain and convey information.

(4) Problem Solving - Identifies problems; determines accuracy and relevance of information; uses sound judgment to generate and evaluate alternatives, and to make recommendations. Examples of IT-related experience demonstrating this competency include: solving complex or sensitive problems by developing and proposing strategic alternatives; identifying possible conflicts and shared benefits; helping team anticipate problems and identifying and evaluating potential sources of information; providing feedback and coaching to others to help solve problems; engaging appropriate stakeholders when developing solutions in order to understand and incorporate multiple perspectives and needs; evaluating the effectiveness of decisions and adjusting future decisions as appropriate.

Some federal jobs allow you to substitute your education for the required experience in order to qualify. For this job, you must meet the qualification requirement using experience alone--no substitution of education for experience is permitted.
","Data Analyst, Data Engineer, Data Scientist",
